id,qname,heading,text,type,diagram,website,updated
,GameAvailabilityEnumeration,GameAvailabilityEnumeration,"For a [[VideoGame]], such as used with a [[PlayGameAction]], an enumeration of the kind of game availability offered. ",Class,http://schema.org/diagrams/GameAvailabilityEnumeration.dot.svg,http://schema.org/GameAvailabilityEnumeration,2026-07-24T12:31:48.132193
,DDxElement,DDxElement,"An alternative, closely-related condition typically considered later in the differential diagnosis process along with the signs that are used to distinguish it.",Class,http://schema.org/diagrams/DDxElement.dot.svg,http://schema.org/DDxElement,2026-07-24T12:31:48.132193
,ComicStory,ComicStory,"The term ""story"" is any indivisible, re-printable
    	unit of a comic, including the interior stories, covers, and backmatter. Most
    	comics have at least two stories: a cover (ComicCoverArt) and an interior story.",Class,http://schema.org/diagrams/ComicStory.dot.svg,http://schema.org/ComicStory,2026-07-24T12:31:48.132193
,SportsTeam,SportsTeam,Organization: Sports team.,Class,http://schema.org/diagrams/SportsTeam.dot.svg,http://schema.org/SportsTeam,2026-07-24T12:31:48.132193
,Permit,Permit,"A permit issued by an organization, e.g. a parking pass.",Class,http://schema.org/diagrams/Permit.dot.svg,http://schema.org/Permit,2026-07-24T12:31:48.132193
,PeopleAudience,PeopleAudience,"A set of characteristics belonging to people, e.g. who compose an item's target audience.",Class,http://schema.org/diagrams/PeopleAudience.dot.svg,http://schema.org/PeopleAudience,2026-07-24T12:31:48.132193
,Motel,Motel,"A motel.
<br /><br />
See also the <a href=""/docs/hotels.html"">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>.
",Class,http://schema.org/diagrams/Motel.dot.svg,http://schema.org/Motel,2026-07-24T12:31:48.132193
,Artery,Artery,A type of blood vessel that specifically carries blood away from the heart.,Class,http://schema.org/diagrams/Artery.dot.svg,http://schema.org/Artery,2026-07-24T12:31:48.132193
,School,School,A school.,Class,http://schema.org/diagrams/School.dot.svg,http://schema.org/School,2026-07-24T12:31:48.132193
,SpecialAnnouncement,SpecialAnnouncement,"A SpecialAnnouncement combines a simple date-stamped textual information update
      with contextualized Web links and other structured data.  It represents an information update made by a
      locally-oriented organization, for example schools, pharmacies, healthcare providers,  community groups, police,
      local government.

For work in progress guidelines on Coronavirus-related markup see [this doc](https://docs.google.com/document/d/14ikaGCKxo50rRM7nvKSlbUpjyIk2WMQd3IkB1lItlrM/edit#).

",Class,http://schema.org/diagrams/SpecialAnnouncement.dot.svg,http://schema.org/SpecialAnnouncement,2026-07-24T12:31:48.132193
,GeoCircle,GeoCircle,"A GeoCircle is a GeoShape representing a circular geographic area. As it is a GeoShape
          it provides the simple textual property 'circle', but also allows the combination of postalCode alongside geoRadius.
          The center of the circle can be indicated via the 'geoMidpoint' property, or more approximately using 'address', 'postalCode'.
       ",Class,http://schema.org/diagrams/GeoCircle.dot.svg,http://schema.org/GeoCircle,2026-07-24T12:31:48.132193
,ReadAction,ReadAction,The act of consuming written content.,Class,http://schema.org/diagrams/ReadAction.dot.svg,http://schema.org/ReadAction,2026-07-24T12:31:48.132193
,OfficeEquipmentStore,OfficeEquipmentStore,An office equipment store.,Class,http://schema.org/diagrams/OfficeEquipmentStore.dot.svg,http://schema.org/OfficeEquipmentStore,2026-07-24T12:31:48.132193
,VitalSign,VitalSign,Vital signs are measures of various physiological functions in order to assess the most basic body functions.,Class,http://schema.org/diagrams/VitalSign.dot.svg,http://schema.org/VitalSign,2026-07-24T12:31:48.132193
,TaxiStand,TaxiStand,A taxi stand.,Class,http://schema.org/diagrams/TaxiStand.dot.svg,http://schema.org/TaxiStand,2026-07-24T12:31:48.132193
,ScheduleAction,ScheduleAction,"Scheduling future actions, events, or tasks.\n\nRelated actions:\n\n* [[ReserveAction]]: Unlike ReserveAction, ScheduleAction allocates future actions (e.g. an event, a task, etc) towards a time slot / spatial allocation.",Class,http://schema.org/diagrams/ScheduleAction.dot.svg,http://schema.org/ScheduleAction,2026-07-24T12:31:48.132193
,PublicationEvent,PublicationEvent,"A PublicationEvent corresponds indifferently to the event of publication for a CreativeWork of any type, e.g. a broadcast event, an on-demand event, a book/journal publication via a variety of delivery media.",Class,http://schema.org/diagrams/PublicationEvent.dot.svg,http://schema.org/PublicationEvent,2026-07-24T12:31:48.132193
,CategoryCode,CategoryCode,A Category Code.,Class,http://schema.org/diagrams/CategoryCode.dot.svg,http://schema.org/CategoryCode,2026-07-24T12:31:48.132193
,ShortStory,ShortStory,"Short story or tale. A brief work of literature, usually written in narrative prose.",Class,http://schema.org/diagrams/ShortStory.dot.svg,http://schema.org/ShortStory,2026-07-24T12:31:48.132193
,SpreadsheetDigitalDocument,SpreadsheetDigitalDocument,A spreadsheet file.,Class,http://schema.org/diagrams/SpreadsheetDigitalDocument.dot.svg,http://schema.org/SpreadsheetDigitalDocument,2026-07-24T12:31:48.132193
,ReturnAction,ReturnAction,The act of returning to the origin that which was previously received (concrete objects) or taken (ownership).,Class,http://schema.org/diagrams/ReturnAction.dot.svg,http://schema.org/ReturnAction,2026-07-24T12:31:48.132193
,MarryAction,MarryAction,The act of marrying a person.,Class,http://schema.org/diagrams/MarryAction.dot.svg,http://schema.org/MarryAction,2026-07-24T12:31:48.132193
,MemberProgram,MemberProgram,"A MemberProgram defines a loyalty (or membership) program that provides its members with certain benefits, for example better pricing, free shipping or returns, or the ability to earn loyalty points. Member programs may have multiple tiers, for example silver and gold members, each with different benefits.",Class,http://schema.org/diagrams/MemberProgram.dot.svg,http://schema.org/MemberProgram,2026-07-24T12:31:48.132193
,OfferForLease,OfferForLease,"An [[OfferForLease]] in Schema.org represents an [[Offer]] to lease out something, i.e. an [[Offer]] whose
  [[businessFunction]] is [lease out](http://purl.org/goodrelations/v1#LeaseOut.). See [Good Relations](https://en.wikipedia.org/wiki/GoodRelations) for
  background on the underlying concepts.
  ",Class,http://schema.org/diagrams/OfferForLease.dot.svg,http://schema.org/OfferForLease,2026-07-24T12:31:48.132193
,UserCheckins,UserCheckins,"UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].",Class,http://schema.org/diagrams/UserCheckins.dot.svg,http://schema.org/UserCheckins,2026-07-24T12:31:48.132193
,ImageObject,ImageObject,An image file.,Class,http://schema.org/diagrams/ImageObject.dot.svg,http://schema.org/ImageObject,2026-07-24T12:31:48.132193
,CivicStructure,CivicStructure,"A public structure, such as a town hall or concert hall.",Class,http://schema.org/diagrams/CivicStructure.dot.svg,http://schema.org/CivicStructure,2026-07-24T12:31:48.132193
,SizeSystemEnumeration,SizeSystemEnumeration,"Enumerates common size systems for different categories of products, for example ""EN-13402"" or ""UK"" for wearables or ""Imperial"" for screws.",Class,http://schema.org/diagrams/SizeSystemEnumeration.dot.svg,http://schema.org/SizeSystemEnumeration,2026-07-24T12:31:48.132193
,DietarySupplement,DietarySupplement,"A product taken by mouth that contains a dietary ingredient intended to supplement the diet. Dietary ingredients may include vitamins, minerals, herbs or other botanicals, amino acids, and substances such as enzymes, organ tissues, glandulars and metabolites.",Class,http://schema.org/diagrams/DietarySupplement.dot.svg,http://schema.org/DietarySupplement,2026-07-24T12:31:48.132193
,PriceTypeEnumeration,PriceTypeEnumeration,"Enumerates different price types, for example list price, invoice price, and sale price.",Class,http://schema.org/diagrams/PriceTypeEnumeration.dot.svg,http://schema.org/PriceTypeEnumeration,2026-07-24T12:31:48.132193
,HealthClub,HealthClub,A health club.,Class,http://schema.org/diagrams/HealthClub.dot.svg,http://schema.org/HealthClub,2026-07-24T12:31:48.132193
,PerformingArtsEvent,PerformingArtsEvent,"Live performance <a class=""localLink"" href=""http://schema.org/Event"">Event of the performing arts (music, theatre, dance, acrobatics, spoken word), including performance art and performative sports (e.g. choreographed forms of martial arts, figure skating, competitive ballroom dancing).<br/><br/>Note: Use <a class=""localLink"" href=""http://schema.org/additionalType"">additionalType</a> to differentiate between productions / shows (PerformanceWork, EventSeries), tours (EventSeries), and individual ",Class,http://schema.org/diagrams/PerformingArtsEvent.dot.svg,http://schema.org/PerformingArtsEvent,2026-07-24T12:31:48.132193
,Embassy,Embassy,An embassy.,Class,http://schema.org/diagrams/Embassy.dot.svg,http://schema.org/Embassy,2026-07-24T12:31:48.132193
,Trip,Trip,A trip or journey. An itinerary of visits to one or more places.,Class,http://schema.org/diagrams/Trip.dot.svg,http://schema.org/Trip,2026-07-24T12:31:48.132193
,ReceiveAction,ReceiveAction,"The act of physically/electronically taking delivery of an object that has been transferred from an origin to a destination. Reciprocal of SendAction.\n\nRelated actions:\n\n* [[SendAction]]: The reciprocal of ReceiveAction.\n* [[TakeAction]]: Unlike TakeAction, ReceiveAction does not imply that the ownership has been transferred (e.g. I can receive a package, but it does not mean the package is now mine).",Class,http://schema.org/diagrams/ReceiveAction.dot.svg,http://schema.org/ReceiveAction,2026-07-24T12:31:48.132193
,Menu,Menu,A structured representation of food or drink items available from a FoodEstablishment.,Class,http://schema.org/diagrams/Menu.dot.svg,http://schema.org/Menu,2026-07-24T12:31:48.132193
,LoanOrCredit,LoanOrCredit,"A financial product for the loaning of an amount of money, or line of credit, under agreed terms and charges.",Class,http://schema.org/diagrams/LoanOrCredit.dot.svg,http://schema.org/LoanOrCredit,2026-07-24T12:31:48.132193
,MusicGroup,MusicGroup,"A musical group, such as a band, an orchestra, or a choir. Can also be a solo musician.",Class,http://schema.org/diagrams/MusicGroup.dot.svg,http://schema.org/MusicGroup,2026-07-24T12:31:48.132193
,Synagogue,Synagogue,A synagogue.,Class,http://schema.org/diagrams/Synagogue.dot.svg,http://schema.org/Synagogue,2026-07-24T12:31:48.132193
,MonetaryAmount,MonetaryAmount,"A monetary value or range. This type can be used to describe an amount of money such as $50 USD, or a range as in describing a bank account being suitable for a balance between £1,000 and £1,000,000 GBP, or the value of a salary, etc. It is recommended to use [[PriceSpecification]] Types to describe the price of an Offer, Invoice, etc.",Class,http://schema.org/diagrams/MonetaryAmount.dot.svg,http://schema.org/MonetaryAmount,2026-07-24T12:31:48.132193
,MusicStore,MusicStore,A music store.,Class,http://schema.org/diagrams/MusicStore.dot.svg,http://schema.org/MusicStore,2026-07-24T12:31:48.132193
,ReservationStatusType,ReservationStatusType,Enumerated status values for Reservation.,Class,http://schema.org/diagrams/ReservationStatusType.dot.svg,http://schema.org/ReservationStatusType,2026-07-24T12:31:48.132193
,RadioSeries,RadioSeries,CreativeWorkSeries dedicated to radio broadcast and associated online delivery.,Class,http://schema.org/diagrams/RadioSeries.dot.svg,http://schema.org/RadioSeries,2026-07-24T12:31:48.132193
,Hostel,Hostel,"A hostel - cheap accommodation, often in shared dormitories.
<br /><br />
See also the <a href=""/docs/hotels.html"">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>.
",Class,http://schema.org/diagrams/Hostel.dot.svg,http://schema.org/Hostel,2026-07-24T12:31:48.132193
,SoftwareSourceCode,SoftwareSourceCode,"Computer programming source code. Example: Full (compile ready) solutions, code snippet samples, scripts, templates.",Class,http://schema.org/diagrams/SoftwareSourceCode.dot.svg,http://schema.org/SoftwareSourceCode,2026-07-24T12:31:48.132193
,Intangible,Intangible,"A utility class that serves as the umbrella for a number of 'intangible' things such as quantities, structured values, etc.",Class,http://schema.org/diagrams/Intangible.dot.svg,http://schema.org/Intangible,2026-07-24T12:31:48.132193
,Notary,Notary,A notary.,Class,http://schema.org/diagrams/Notary.dot.svg,http://schema.org/Notary,2026-07-24T12:31:48.132193
,UnRegisterAction,UnRegisterAction,"The act of un-registering from a service.\n\nRelated actions:\n\n* [[RegisterAction]]: antonym of UnRegisterAction.\n* [[LeaveAction]]: Unlike LeaveAction, UnRegisterAction implies that you are unregistering from a service you were previously registered, rather than leaving a team/group of people.",Class,http://schema.org/diagrams/UnRegisterAction.dot.svg,http://schema.org/UnRegisterAction,2026-07-24T12:31:48.132193
